FuncionalProgramática - Código;AnoExercício FuncionalProgramática;Situação FuncionalProgramática;FuncionalProgramática - Formatado;Função - Código;AnoExercício Função;Situação Função;Função - Descrição;Subfunção - Código;AnoExercício Subfunção;Situação Subfunção;Subfunção - Descrição;Programa - Código;AnoExercício Programa;Situação Programa;Programa - Descrição;Identificador ProjetoAtividade - Código;AnoExercício Identificador ProjetoAtividade;Situação Identificador ProjetoAtividade;Identificador ProjetoAtividade - Descrição;ProjetoAtividade - Código;AnoExercício ProjetoAtividade;Situação ProjetoAtividade;ProjetoAtividade - Descrição;SubprojetoSubatividade - Código;IAG - Código;AnoExercício IAG;Situação IAG;IAG - Descrição;IAG - Código-Descrição
4,12911E+15;#MULTIVALUE;ATIVO;4.129.113.402.820.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;129;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE RECEITAS;113;#MULTIVALUE;ATIVO;GESTÃO EFICIENTE DA ADMINISTRAÇÃO TRIBUTÁRIA;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;282;#MULTIVALUE;ATIVO;CONTROLE FISCAL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12911E+15;#MULTIVALUE;ATIVO;4.129.113.402.840.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;129;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE RECEITAS;113;#MULTIVALUE;ATIVO;GESTÃO EFICIENTE DA ADMINISTRAÇÃO TRIBUTÁRIA;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;284;#MULTIVALUE;ATIVO;NOTA FISCAL MINEIRA;1;1;#MULTIVALUE;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
4,12911E+15;#MULTIVALUE;ATIVO;4.129.113.403.120.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;129;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE RECEITAS;113;#MULTIVALUE;ATIVO;GESTÃO EFICIENTE DA ADMINISTRAÇÃO TRIBUTÁRIA;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;312;#MULTIVALUE;ATIVO;GESTÃO EFICENTE E TRANSPARÊNCIA DO CONTENCIOSO ADMINISTRATIVO TRIBUTÁRIO;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12922E+15;2019;ATIVO;4.129.219.401.340.000;4;2019;ATIVO;ADMINISTRAÇÃO;129;2019;ATIVO;ADMINISTRAÇÃO DE RECEITAS;219;2019;ATIVO;GESTÃO E MANUTENÇÃO DOS SISTEMAS CORPORATIVOS DO ESTADO;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;134;2019;ATIVO;EDUCAÇÃO DE JOVENS E ADULTOS - ENSINO MÉDIO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,12971E+15;2021;ATIVO;4.129.705.200.100.000;4;2021;ATIVO;ADMINISTRAÇÃO;129;2021;ATIVO;ADMINISTRAÇÃO DE RECEITAS;705;2021;ATIVO;APOIO ÀS POLÍTICAS PÚBLICAS;2;2021;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;10;2021;ATIVO;GESTÃO DE ATIVOS IMOBILIÁRIOS;1;0;2021;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.401.360.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;136;#MULTIVALUE;ATIVO;FOMENTO A NOVAS PARCERIAS;1;1;#MULTIVALUE;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.401.370.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;137;#MULTIVALUE;ATIVO;GESTÃO DE PARCERIAS DE TRANSPORTE E DE LOGÍSTICA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.401.380.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;138;#MULTIVALUE;ATIVO;GESTÃO DE PARCERIAS DE ESTÁDIOS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.403.930.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;393;#MULTIVALUE;ATIVO;COMPLEXO MINEIRÃO;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.403.940.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;394;#MULTIVALUE;ATIVO;GESTÃO E APRIMORAMENTO DO FUNDO GARANTIDOR DE PPP;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.404.850.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;485;#MULTIVALUE;ATIVO;RODOVIA MG 050;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.404.860.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;486;#MULTIVALUE;ATIVO;COMPLEXO PENAL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.404.870.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;487;#MULTIVALUE;ATIVO;AEROPORTOS REGIONAIS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.404.880.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;488;#MULTIVALUE;ATIVO;RESIDUOS SÓLIDOS URBANOS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.404.890.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;489;#MULTIVALUE;ATIVO;UNIDADES DE  ATENDIMENTO INTEGRAL UAI  FASE I;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.404.900.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;490;#MULTIVALUE;ATIVO;UNIDADES DE ATENDIMENTO INTEGRAL UAI FASE I I;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13003E+15;#MULTIVALUE;ATIVO;4.130.029.404.910.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;130;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;29;#MULTIVALUE;ATIVO;PROMOÇÃO DE CONCESSÕES E PARCERIAS;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;491;#MULTIVALUE;ATIVO;UNIDADES DE ATENDIMENTO INTEGRAL UAI FASE I I I;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13006E+15;2019;ATIVO;4.130.058.100.470.000;4;2019;ATIVO;ADMINISTRAÇÃO;130;2019;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;58;2019;ATIVO;FOMENTO E INCENTIVO DE INVESTIMENTOS;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;47;2019;ATIVO;FUNDO PRÓ-FLORESTA;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13006E+15;2019;ATIVO;4.130.058.200.060.000;4;2019;ATIVO;ADMINISTRAÇÃO;130;2019;ATIVO;ADMINISTRAÇÃO DE CONCESSÕES;58;2019;ATIVO;FOMENTO E INCENTIVO DE INVESTIMENTOS;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;6;2019;ATIVO;EXPANSÃO E AQUISIÇÃO DO SISTEMA DE TRANSMISSÃO;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13107E+15;2019;ATIVO;4.131.070.200.370.000;4;2019;ATIVO;ADMINISTRAÇÃO;131;2019;ATIVO;COMUNICAÇÃO SOCIAL;70;2019;ATIVO;COMUNICAÇÃO SOCIAL;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;37;2019;ATIVO;DIVULGAÇÃO GOVERNAMENTAL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13112E+15;#MULTIVALUE;ATIVO;4.131.118.200.580.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;131;#MULTIVALUE;ATIVO;COMUNICAÇÃO SOCIAL;118;#MULTIVALUE;ATIVO;COMUNICAÇÃO INSTITUCIONAL E DE UTILIDADE PÚBLICA;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;58;#MULTIVALUE;ATIVO;ASSESSORIA DE IMPRENSA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13112E+15;#MULTIVALUE;ATIVO;4.131.118.200.590.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;131;#MULTIVALUE;ATIVO;COMUNICAÇÃO SOCIAL;118;#MULTIVALUE;ATIVO;COMUNICAÇÃO INSTITUCIONAL E DE UTILIDADE PÚBLICA;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;59;#MULTIVALUE;ATIVO;ASSESSORIA DE PUBLICIDADE;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,13112E+15;#MULTIVALUE;ATIVO;4.131.118.200.600.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;131;#MULTIVALUE;ATIVO;COMUNICAÇÃO SOCIAL;118;#MULTIVALUE;ATIVO;COMUNICAÇÃO INSTITUCIONAL E DE UTILIDADE PÚBLICA;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;60;#MULTIVALUE;ATIVO;EVENTOS E CERIMONIAL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,2747E+15;2019;ATIVO;4.274.702.700.240.000;4;2019;ATIVO;ADMINISTRAÇÃO;274;2019;ATIVO;PREVIDÊNCIA ESPECIAL;702;2019;ATIVO;OBRIGAÇÕES ESPECIAIS;7;2019;ATIVO;OPERAÇÃO ESPECIAL;24;2019;ATIVO;PENSÕES AOS ASSISTIDOS E PENSIONISTAS DO PLANO DE PREVIDÊNCIA COMPLEMENTAR MINASCAIXA RP-2;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,2747E+15;2019;ATIVO;4.274.702.704.410.000;4;2019;ATIVO;ADMINISTRAÇÃO;274;2019;ATIVO;PREVIDÊNCIA ESPECIAL;702;2019;ATIVO;OBRIGAÇÕES ESPECIAIS;7;2019;ATIVO;OPERAÇÃO ESPECIAL;441;2019;ATIVO;PENSÕES ESPECIAIS E INDENIZAÇÕES DE RESPONSABILIDADE DO PODER EXECUTIVO ESTADUAL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,27471E+15;#MULTIVALUE;ATIVO;4.274.705.700.240.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;274;#MULTIVALUE;ATIVO;PREVIDÊNCIA ESPECIAL;705;#MULTIVALUE;ATIVO;APOIO ÀS POLÍTICAS PÚBLICAS;7;#MULTIVALUE;ATIVO;OPERAÇÃO ESPECIAL;24;#MULTIVALUE;ATIVO;PENSÕES AOS ASSISTIDOS E PENSIONISTAS DO PLANO DE PREVIDÊNCIA COMPLEMENTAR MINASCAIXA RP-2;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,27471E+15;#MULTIVALUE;ATIVO;4.274.705.704.410.000;4;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO;274;#MULTIVALUE;ATIVO;PREVIDÊNCIA ESPECIAL;705;#MULTIVALUE;ATIVO;APOIO ÀS POLÍTICAS PÚBLICAS;7;#MULTIVALUE;ATIVO;OPERAÇÃO ESPECIAL;441;#MULTIVALUE;ATIVO;PENSÕES ESPECIAIS E INDENIZAÇÕES DE RESPONSABILIDADE DO PODER EXECUTIVO ESTADUAL;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,30607E+15;2020;ATIVO;4.306.067.200.350.000;4;2020;ATIVO;ADMINISTRAÇÃO;306;2020;ATIVO;ALIMENTAÇÃO E NUTRIÇÃO;67;2020;ATIVO;POLÍTICAS DE INTEGRAÇÃO E SEGURANÇA ALIMENTAR E NUTRICIONAL;2;2020;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;35;2020;ATIVO;APOIO À POLÍTICA ESTADUAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL SUSTENTÁVEL;1;0;2020;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,30613E+15;2019;ATIVO;4.306.128.201.200.000;4;2019;ATIVO;ADMINISTRAÇÃO;306;2019;ATIVO;ALIMENTAÇÃO E NUTRIÇÃO;128;2019;ATIVO;SEGURANÇA ALIMENTAR NUTRICIONAL SUSTENTÁVEL;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;120;2019;ATIVO;ARTICULAÇÃO INSTITUCIONAL EM SEGURANÇA ALIMENTAR NUTRICIONAL SUSTENTÁVEL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,33119E+15;2019;ATIVO;4.331.190.405.240.000;4;2019;ATIVO;ADMINISTRAÇÃO;331;2019;ATIVO;PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR;190;2019;ATIVO;GESTÃO ESTRATÉGICA DE PESSOAS;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;524;2019;ATIVO;IMPLEMENTAÇÃO DE AÇÕES EM PERÍCIA MÉDICA;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
4,33119E+15;2019;ATIVO;4.331.190.405.260.000;4;2019;ATIVO;ADMINISTRAÇÃO;331;2019;ATIVO;PROTEÇÃO E BENEFÍCIOS AO TRABALHADOR;190;2019;ATIVO;GESTÃO ESTRATÉGICA DE PESSOAS;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;526;2019;ATIVO;IMPLANTAÇÃO DA POLÍTICA DE BEM-ESTAR, SAÚDE E SEGURANÇA NO AMBIENTE DE TRABALHO DOS SERVIDORES PÚBLICOS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,09103E+15;2019;ATIVO;6.091.033.200.210.000;6;2019;ATIVO;SEGURANÇA PÚBLICA;91;2019;ATIVO;DEFESA DA ORDEM JURÍDICA;33;2019;ATIVO;SERVIÇO ESPECIAL DE SEGURANÇA GOVERNAMENTAL;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;21;2019;ATIVO;REVITALIZAÇÃO E MODERNIZAÇÃO DOS DISTRITOS INDUSTRIAIS DA CODEMIG;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,09106E+15;2019;ATIVO;6.091.061.200.070.000;6;2019;ATIVO;SEGURANÇA PÚBLICA;91;2019;ATIVO;DEFESA DA ORDEM JURÍDICA;61;2019;ATIVO;ESTRADAS VICINAIS DE MINAS;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;7;2019;ATIVO;REVITALIZAÇÃO,CONSERVAÇÃO E PRESERVAÇÃO DO PARQUE FERNÃO DIAS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,12201E+15;#MULTIVALUE;ATIVO;6.122.008.200.050.000;6;#MULTIVALUE;ATIVO;SEGURANÇA PÚBLICA;122;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO GERAL;8;#MULTIVALUE;ATIVO;TRÂNSITO;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;5;#MULTIVALUE;ATIVO;ASSESSORAMENTO E GERENCIAMENTO DE POLÍTICAS PÚBLICAS DO DETRAN;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,1222E+15;2019;ATIVO;6.122.203.101.240.000;6;2019;ATIVO;SEGURANÇA PÚBLICA;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;203;2019;ATIVO;PREVENÇÃO SOCIAL À CRIMINALIDADE;1;2019;ATIVO;PROJETO DO ORÇAMENTO FISCAL;124;2019;ATIVO;IMPLANTAÇÃO DE SERVIÇOS DE PREVENÇÃO À CRIMINALIDADE;1;1;2019;ATIVO;AÇÕES DE ACOMPANHAMENTO INTENSIVO;1 - AÇÕES DE ACOMPANHAMENTO INTENSIVO
6,1227E+15;2019;ATIVO;6.122.701.200.010.000;6;2019;ATIVO;SEGURANÇA PÚBLICA;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;1;2019;ATIVO;DIREÇÃO SUPERIOR;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,1227E+15;2019;ATIVO;6.122.701.200.020.000;6;2019;ATIVO;SEGURANÇA PÚBLICA;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;2;2019;ATIVO;CONSTRUÇÃO E AQUISIÇÃO DE USINAS HIDRELÉTRICAS TÉRMICAS E /OU DE FONTES ALTERNATIVAS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,1227E+15;2019;ATIVO;6.122.701.200.580.000;6;2019;ATIVO;SEGURANÇA PÚBLICA;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;58;2019;ATIVO;AUXÍLIOS PARA SERVIDORES - CBMMG;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,1227E+15;2019;ATIVO;6.122.701.200.630.000;6;2019;ATIVO;SEGURANÇA PÚBLICA;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;63;2019;ATIVO;AUXÍLIOS CONCEDIDOS A SERVIDORES DA POLÍCIA MILITAR;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,1227E+15;2019;ATIVO;6.122.701.204.170.000;6;2019;ATIVO;SEGURANÇA PÚBLICA;122;2019;ATIVO;ADMINISTRAÇÃO GERAL;701;2019;ATIVO;APOIO À ADMINISTRAÇÃO PÚBLICA;2;2019;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;417;2019;ATIVO;REMUNERAÇÃO DE PESSOAL ATIVO E ENCARGOS SOCIAIS;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,12271E+15;#MULTIVALUE;ATIVO;6.122.705.205.000.000;6;#MULTIVALUE;ATIVO;SEGURANÇA PÚBLICA;122;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO GERAL;705;#MULTIVALUE;ATIVO;APOIO ÀS POLÍTICAS PÚBLICAS;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;500;#MULTIVALUE;ATIVO;ASSESSORAMENTO E GERENCIAMENTO DE POLÍTICAS PÚBLICAS;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,12314E+15;#MULTIVALUE;ATIVO;6.123.139.200.940.000;6;#MULTIVALUE;ATIVO;SEGURANÇA PÚBLICA;123;#MULTIVALUE;ATIVO;ADMINISTRAÇÃO FINANCEIRA;139;#MULTIVALUE;ATIVO;GESTÃO INTEGRADA DE SEGURANÇA PÚBLICA;2;#MULTIVALUE;ATIVO;ATIVIDADE MEIO DO ORÇAMENTO FISCAL - GRP;94;#MULTIVALUE;ATIVO;APOIO ÀS AÇÕES DO FUNDO DE ESTADUAL DE SEGURANÇA PÚBLICA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,124E+15;2019;ATIVO;6.124.003.400.040.000;6;2019;ATIVO;SEGURANÇA PÚBLICA;124;2019;ATIVO;CONTROLE INTERNO;3;2019;ATIVO;GESTÃO ESTRATÉGICA DA INVESTIGAÇÃO CRIMINAL;4;2019;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;4;2019;ATIVO;ORIENTAÇÃO, PREVENÇÃO E CORREIÇÃO DE CONDUTA FUNCIONAL;1;0;2019;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
6,12401E+15;#MULTIVALUE;ATIVO;6.124.005.400.230.000;6;#MULTIVALUE;ATIVO;SEGURANÇA PÚBLICA;124;#MULTIVALUE;ATIVO;CONTROLE INTERNO;5;#MULTIVALUE;ATIVO;INVESTIGAÇÃO;4;#MULTIVALUE;ATIVO;ATIVIDADE FIM DO ORÇAMENTO FISCAL;23;#MULTIVALUE;ATIVO;CORREGEDORIA;1;0;#MULTIVALUE;ATIVO;AÇÃO DE ACOMPANHAMENTO GERAL;0 - AÇÃO DE ACOMPANHAMENTO GERAL
