CentroCusto - Código;AnoExercício CentroCusto;Situação CentroCusto;CentroCusto - Descrição;CentroCusto - Descrição Complementar;Órgão CentroCusto - Código;Órgão CentroCusto - Nome;Órgão CentroCusto - Sigla
344;2021;ATIVO;PRESIDIO DE BAMBUI                                                    ;PRESIDIO DE BAMBUI            ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
344;2021;ATIVO;UAI - MONTES CLAROS                                                   ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
345;2021;ATIVO;DIGOXINA 0,25MG - FUNED CX 200 CPRS.                                  ;235110;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
345;2021;ATIVO;PRESIDIO DE ITAPAGIPE                                                 ;PRESIDIO DE ITAPAGIPE         ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
345;2021;ATIVO;UAI - MOVEL                                                           ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
346;2021;ATIVO;DIPIRONA GOTAS 500MG/ML - FUNED - CX 50 FRASCOS                       ;235111;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
346;2021;ATIVO;PRESIDIO ALEM PARAIBA                                                 ;PRESIDIO ALEM PARAIBA         ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
346;2021;ATIVO;UAI - MURIAE                                                          ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
347;2021;ATIVO;ERITROMICINA 250MG - FUNED - CX 500 CPRS.                             ;235112;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
347;2021;ATIVO;PRESIDIO DE NEPOMUCENO                                                ;PRESIDIO DE NEPOMUCENO        ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
347;2021;ATIVO;UAI - PARACATU                                                        ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
348;2021;ATIVO;FENITOINA 100MG - FUNED - CX 200 CPRS.                                ;235113;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
348;2021;ATIVO;PRESIDIO STA.MARIA SUACUI                                             ;PRESIDIO STA.MARIA SUACUI     ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
348;2021;ATIVO;UAI - PASSOS                                                          ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
349;2021;ATIVO;FENOBARBITAL 100MG - FUNED - CX 200 CPRS.                             ;235114;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
349;2021;ATIVO;NUCS-CENTRO REGIONAL DE SETE LAGOAS                                   ;25176901;20010;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;IPSEMG
349;2021;ATIVO;PRES.SAO DOMINGOS PRATA                                               ;PRES.SAO DOMINGOS PRATA       ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
349;2021;ATIVO;UAI - PATOS DE MINAS                                                  ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
350;2021;ATIVO;FUROSEMIDA 40MG - FUNED - CX 500 CPRS.                                ;235115;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
350;2021;ATIVO;PRESIDIO DE IBIRACI                                                   ;PRESIDIO DE IBIRACI           ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
350;2021;ATIVO;UAI - POCOS DE CALDAS                                                 ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
351;2021;ATIVO;GLIBENCLAMIDA 5MG - FUNED - CX 500 CPRS.                              ;235116;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
351;2021;ATIVO;PRES.CARMO DO RIO CLARO                                               ;PRES.CARMO DO RIO CLARO       ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
351;2021;ATIVO;UAI - PONTE NOVA                                                      ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
352;2021;ATIVO;HALOPERIDOL 5MG - FUNED - CX 200 CPRS.                                ;235117;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
352;2021;ATIVO;NUCS-CENTRO REGIONAL DE TEOFILO OTONI                                 ;25106901;20010;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;IPSEMG
352;2021;ATIVO;PRESIDIO DO SERRO                                                     ;PRESIDIO DO SERRO             ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
352;2021;ATIVO;UAI - POUSO ALEGRE                                                    ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
353;2021;ATIVO;HIDROCLOROTIAZIDA 25MG - FUNED - CX 500 CPRS.                         ;235118;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
353;2021;ATIVO;PRESIDIO DE RESPLENDOR                                                ;PRESIDIO DE RESPLENDOR        ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
353;2021;ATIVO;UAI - SAO JOAO DEL REI                                                ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
354;2021;ATIVO;IMIPRAMINA 25MG - FUNED - CX 200 CPRS.                                ;235119;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
354;2021;ATIVO;PRESIDIO DE NOVA ERA                                                  ;PRESIDIO DE NOVA ERA          ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
354;2021;ATIVO;UAI - SAO SEBASTIAO DO PARAISO                                        ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
355;2021;ATIVO;MEBENDAZOL 100MG - FUNED - CX 300 CPRS.                               ;235120;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
355;2021;ATIVO;NUCS-CENTRO REGIONAL DE UBERABA                                       ;25186901;20010;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;IPSEMG
355;2021;ATIVO;PRESIDIO DE ITAMOGI                                                   ;PRESIDIO DE ITAMOGI           ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
355;2021;ATIVO;UAI - TEOFILO OTONI                                                   ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
356;2021;ATIVO;MEBENDAZOL 20MG/ML - FUNED - CX 50 FRASCOS                            ;235121;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
356;2021;ATIVO;PMI - COORDENAÇÃO E GERÊNCIA                                          ;30610101;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
356;2021;ATIVO;PRESIDIO DE BOM SUCESSO                                               ;PRESIDIO DE BOM SUCESSO       ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
356;2021;ATIVO;UAI - SETE LAGOAS                                                     ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
357;2021;ATIVO;METILDOPA 500MG. - FUNED - CX 500 CPRS.                               ;235122;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
357;2021;ATIVO;NUCS-CENTRO REGIONAL DE UBERLANDIA                                    ;25126901;20010;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;IPSEMG
357;2021;ATIVO;PMI - COPA  LIMPEZA  ROUPARIA E ABRIGO DE RESIDUOS                    ;30610102;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
357;2021;ATIVO;PRESIDIO DE MALACACHETA                                               ;PRESIDIO DE MALACACHETA       ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
357;2021;ATIVO;UAI - UBERABA                                                         ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
358;2021;ATIVO;METRONIDAZOL 250MG - FUNED - CX 500 CPRS.                             ;235123;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
358;2021;ATIVO;PMI - PROTOCOLO, REPROGRAFIA E TRANSPORTE DE PESSOAS                  ;30610103;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
358;2021;ATIVO;PRESIDIO DE TAIOBEIRAS                                                ;PRESIDIO DE TAIOBEIRAS        ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
358;2021;ATIVO;UAI - UBERLANDIA                                                      ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
359;2021;ATIVO;METRONIDAZOL 40MG/ML - FUNED - CX 50 FRASCOS                          ;235124;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
359;2021;ATIVO;PMI - APOIO ADMINISTRATIVO E PESSOAL                                  ;30610104;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
359;2021;ATIVO;PRESIDIO DE CARLOS CHAGAS                                             ;PRESIDIO DE CARLOS CHAGAS     ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
359;2021;ATIVO;UAI - VARGINHA                                                        ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
360;2021;ATIVO;NEOMICINA + BACITRACINA 5MG + 250UI/G - FUNED - CX 50 BISNAGAS        ;235125;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
360;2021;ATIVO;PMI - MATERIAL  ALMOXARIFADO E PATRIMONIO MANUTENÇÃO                  ;30610105;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
360;2021;ATIVO;PRESIDIO DORES DO INDAIA                                              ;PRESIDIO DORES DO INDAIA      ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
360;2021;ATIVO;UAI - DIVERSAS UNIDADES - FASE I                                      ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
361;2021;ATIVO;NIFEDIPINA 20MG - FUNED - CX 500 CPRS.                                ;235126;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
361;2021;ATIVO;NUCS-CENTRO REGIONAL DE VARGINHA                                      ;25131001;20010;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;IPSEMG
361;2021;ATIVO;PMI - PLANEJAMENTO  FATURAMENTO E ESTATISTICA                         ;30610106;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
361;2021;ATIVO;PRESIDIO DE ANDRELANDIA                                               ;PRESIDIO DE ANDRELANDIA       ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
361;2021;ATIVO;UAI - DIVERSAS UNIDADES - FASE II                                     ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
362;2021;ATIVO;NUCS-AGENCIA REGIONAL DE ALFENAS                                      ;26133602;20010;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;IPSEMG
362;2021;ATIVO;PARACETAMOL 500MG - FUNED - CX 500 CPRS.                              ;235127;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
362;2021;ATIVO;PMI - MATERIAL EM ESTOQUE                                             ;30610107;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
362;2021;ATIVO;PRESIDIO DE DIVINO                                                    ;PRESIDIO DE DIVINO            ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
362;2021;ATIVO;UAI - DIVERSAS UNIDADES - FASE III                                    ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
363;2021;ATIVO;COMPLEXO PENAL - UNIDADE REGIME FECHADO 3 - RIBEIRAO DAS NEVES        ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
363;2021;ATIVO;PMI - SECRETARIA DO LABORATÓRIO                                       ;30620101;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
363;2021;ATIVO;PRESIDIO DE SAO JOAO DA PONTE                                         ;PRESIDIO DE SAO JOAO DA PONTE ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
363;2021;ATIVO;PROPANOLOL 40MG - FUNED - CX 500 CPRS.                                ;235128;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
363;2021;ATIVO;ROMPIMENTO/COLAPSO DE BARRAGEM EM BRUMADINHO                          ;ROMPIMENTO/COLAPSO DE BARRAGEM;10190;SECRETARIA DE ESTADO DE FAZENDA;SEF
364;2021;ATIVO;COMPLEXO PENAL - UNIDADE REGIME SEMIABERTO 2 - RIBEIRAO DAS NEVES     ;FPP-MG                        ;10300;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;SEINFRA
364;2021;ATIVO;PMI - CAPTAÇÃO DE DOADORES                                            ;30630101;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
364;2021;ATIVO;PRESIDIO DE RIO PARDO DE MINAS                                        ;PRESIDIO DE RIO PARDO DE MINAS;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
364;2021;ATIVO;SALBUTAMOL 0,4MG/ML - FUNED - CX 50 FRASCOS                           ;235129;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
365;2021;ATIVO;PMI - EDUCACAO PARA DOAÇÃO                                            ;30630102;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
365;2021;ATIVO;PRESIDO DE BARROSO                                                    ;PRESIDIO DE BARROSO           ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
365;2021;ATIVO;SULFAMETOXAZOL + TRIMETROPINA 400+80MG - FUNED - CX 500 CPRS.         ;235130;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
366;2021;ATIVO;CORONAVIRUS/COVID 19                                                  ;SEF GAB                       ;10190;SECRETARIA DE ESTADO DE FAZENDA;SEF
366;2021;ATIVO;PMI - CADASTRO                                                        ;30630103;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
366;2021;ATIVO;PRESIDIO DE CARANDAI                                                  ;PRESIDIO DE CARANDAI          ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
366;2021;ATIVO;SULFAMETOXAZOL + TRIMETROPINA 40+8MG/ML - FUNED - CX 50 FRASCOS       ;235131;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
367;2021;ATIVO;ACADEMIA SIST. PRISIONAL                                              ;ACADEMIA SIST. PRISIONAL      ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
367;2021;ATIVO;PMI - TRIAGEM CLÍNICA                                                 ;30630104;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
367;2021;ATIVO;SULFATO FERROSO 25MG-FE/ML - FUNED - CX 50 FRASCOS                    ;235132;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
368;2021;ATIVO;FABR P BIOLOGS-UNID V                                                 ;100144;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
368;2021;ATIVO;PMI - TRIAGEM HEMATOLÓGICA                                            ;30630105;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
368;2021;ATIVO;PRESIDIO DE GRAO MOGOL                                                ;PRESIDIO DE GRAO MOGOL        ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
369;2021;ATIVO;PMI - LANCHONETE DO DOADOR                                            ;30630106;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
369;2021;ATIVO;PRESIDIO DE ITACARAMBI                                                ;PRESIDIO DE ITACARAMBI        ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
369;2021;ATIVO;UNID HIGIEN PROD M CULTURA- UHPMC                                     ;100145;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
370;2021;ATIVO;PMI - COLETA DE SANGUE                                                ;30630107;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
370;2021;ATIVO;PRESIDIO DE ELOI MENDES                                               ;PRESIDIO DE ELOI MENDES       ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
371;2021;ATIVO;PMI - COLETA AFERESE                                                  ;30630108;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
371;2021;ATIVO;ROMPIMENTO/COLAPSO  BARRAGEM                                          ;ROMPIMENTO/COLAPSO BARRAGEM   ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
371;2021;ATIVO;SERVIÇO DE HUMANIZAÇÃO - SDH                                          ;1.0.0.1.45                    ;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
372;2021;ATIVO;PMI - DOADOR INAPTO                                                   ;30630109;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
372;2021;ATIVO;PRESIDIO DE CAMPESTRE                                                 ;PRESIDIO DE CAMPESTRE         ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
372;2021;ATIVO;SERVIÇO DE MANUTENÇÃO E CALIBRAÇÃO FABRIL -  SMCF                     ;235101;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
373;2021;ATIVO;DIVISÃO DE PRODUÇÃO FARMACÊUTICA-DPF                                  ;250101;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
373;2021;ATIVO;PMI - COLETA EXTERNA                                                  ;30630110;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
373;2021;ATIVO;PRESIDIO DE GUAXUPE                                                   ;PRESIDIO DE GUAXUPE           ;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
374;2021;ATIVO;NÚCLEO DE CORREIÇÃO ADMINISTRATIVA - NUCAD                            ;100113;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
374;2021;ATIVO;PMI - FRACIONAMENTO                                                   ;30630201;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
374;2021;ATIVO;PRESIDIO SAO SEBASTIAO DE MARANHAO                                    ;PRES SAO SEBASTIAO DE MARANHAO;10450;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP
375;2021;ATIVO;COMITE ETICA PESQUISAS-SERES HUMS.                                    ;100114;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
375;2021;ATIVO;PMI - SOROLOGIA                                                       ;30630202;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
376;2021;ATIVO;LABORAT. RESIDUOS PESTICIDAS-S.QUIMICA                                ;323102;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
376;2021;ATIVO;PMI - DISTRIBUIÇÃO                                                    ;30630203;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
377;2021;ATIVO;LABORAT. CONTAMINANTES METALS.-S.QUIMICA                              ;323103;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
377;2021;ATIVO;PMI - IRRADIAÇÃO                                                      ;30630204;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
378;2021;ATIVO;LABORAT.QUIMICA BROMATOL.-S.QUÍMICA                                   ;323104;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
378;2021;ATIVO;PMI - FENOTIPAGEM                                                     ;30630205;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
379;2021;ATIVO;CADEIA PRODUTIVA DA MODA DE MINAS GERAIS                              ;33.792.016;20060;FUNDAÇÃO JOÃO PINHEIRO;FJP
379;2021;ATIVO;ENGENHARIA CLÍNICA - CALIBRAÇÃO                                       ;100144;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
379;2021;ATIVO;PMI - CONTROLE DE QUALIDADE                                           ;30630206;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
380;2021;ATIVO; DIRETORIA DE PLANEJAMENTO, GESTAO E FINANCAS                         ;40000004;20010;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;IPSEMG
380;2021;ATIVO;PMI - IMUNOHEMATOLOGIA                                                ;30630207;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
380;2021;ATIVO;SERV.PRE FORMUL.ESTUDO M.PRIMA                                        ;212204;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
381;2021;ATIVO;DIRETORIA DE PREVIDENCIA                                              ;50000005;20010;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;IPSEMG
381;2021;ATIVO;PMI - PROVA CRUZADA                                                   ;30630301;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
381;2021;ATIVO;UNIDADE DE GESTÃO DO SISTEMA DA QUALIDADE- UGSQ                       ;100146;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
382;2021;ATIVO;DIVISÃO DE EXTENSÃO E DIVULGAÇÃO CIENTÍFICA                           ;400102;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
382;2021;ATIVO;PMI - MEDULA ÓSSEA - CAPTAÇÃO/COLETA - HLA                            ;30630401;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
382;2021;ATIVO;PRESIDENTE                                                            ;10000001;20010;INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;IPSEMG
383;2021;ATIVO;PMI - SECRETÁRIA DO AMBULATÓRIO                                       ;30640101;20320;FUNDAÇÃO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS
383;2021;ATIVO;SERVIÇO DE ENZIMOLOGIA                                                ;425201;20260;FUNDAÇÃO EZEQUIEL DIAS;FUNED
